name,type,value,date
MH-BYGTSG-1F-01,1,146.6,11:23
MH-HLGC-1F-02,2,95.4,11:23
MH-GCLXSYZX-9#-OUT,3,47.0,11:23
MH-XZY-3F-312,4,39.6,11:23
MH-D6CY-1F-03,5,36.6,11:23
MH-D6CY-2F-01,6,31.0,11:23
MH-NS3-3F-303,7,29.2,11:23
MH-D4CY-2F-03,8,25.0,11:23
MH-D1CY-1F-09,9,24.6,11:23
MH-D4CY-1F-02,10,24.0,11:23
MH-GCLXSYZX-9#-OUT,1,128.8,11:24
MH-ZYXY-6F-06,2,85.8,11:24
MH-YX6-3F-306,3,83.4,11:24
MH-D6CY-1F-03,4,72.6,11:24
MH-YX2-1F-2-116,5,72.4,11:24
MH-D6CY-2F-01,6,65.8,11:24
MH-D4CY-1F-01,7,58.2,11:24
MH-CLA-2F-201,8,57.6,11:24
MH-NS3-2F-223,9,57.2,11:24
MH-D4CY-1F-04,10,55.6,11:24
MH-HLGC-1F-01,1,27.8,11:25
MH-YX3-5F-500,2,21.6,11:25
MH-XXY-1F-111,3,15.6,11:25
MH-CLD-4F-403,4,12.2,11:25
MH-D1CY-2F-03,5,10.0,11:25
MH-D6CY-2F-02,6,10.0,11:25
MH-FC1-2F-203,7,9.8,11:25
MH-D1CY-1F-07,8,9.2,11:25
MH-NS2-5F-0-508-1,9,9.2,11:25
MH-HX-A-5F-532,10,9.2,11:25
MH-YX3-3F-319,1,75.4,11:26
MH-D4CY-1F-03,2,60.8,11:26
MH-YX3-2F-208,3,46.0,11:26
MH-D1CY-2F-03,4,45.2,11:26
MH-WX-5F-503,5,36.8,11:26
MH-FC2-1F-107-1,6,35.0,11:26
MH-CLB-3F-311,7,29.8,11:26
MH-D1CY-1F-13,8,22.8,11:26
MH-D4CY-1F-02,9,22.6,11:26
MH-D1CY-1F-11,10,21.0,11:26
MH-WX-4F-417-1,1,141.6,11:27
MH-HX-A-5F-535,2,95.4,11:27
MH-D4CY-1F-06,3,92.6,11:27
MH-D1CY-1F-16,4,87.4,11:27
MH-STHJS-2F-205,5,75.8,11:27
MH-NS3-1F-109,6,58.0,11:27
MH-D6CY-2F-02,7,57.8,11:27
MH-LXZL-2F-235,8,54.2,11:27
MH-MLL-2F-B201,9,54.0,11:27
MH-XSY-1F-100-1,10,53.8,11:27
MH-MLL-6F-A601,1,183.4,11:28
MH-YX1-2F-XSBG,2,109.4,11:28
MH-HLGC-1F-01,3,99.4,11:28
MH-YX2-2F-2-205,4,78.0,11:28
MH-D4CY-2F-13,5,67.4,11:28
MH-FC2-4F-403,6,64.2,11:28
MH-D1CY-1F-10,7,62.4,11:28
MH-ZYXY-5F-01,8,52.4,11:28
MH-ZWL-2F-201-3,9,46.0,11:28
MH-HJKXL-2F-08,10,41.6,11:28
MH-HLGC-3,1,106.0,11:29
MH-FC2-2F-211,2,89.6,11:29
MH-D6CY-1F-01,3,65.4,11:29
MH-D1CY-2F-04,4,63.4,11:29
MH-HJL-2F-B204,5,63.0,11:29
MH-LZDTSG-3F-02,6,49.2,11:29
MH-MLL-4F-A408,7,47.4,11:29
MH-HLGC-2,8,47.0,11:29
MH-MLL-5F-A504-1,9,45.0,11:29
MH-YX2-4F-2-413,10,44.4,11:29
MH-LZDTSG-3F-10,1,1.0,11:30
MH-WX-3F-311,2,1.0,11:30
MH-FC2-1F-103,3,1.0,11:30
MH-BYGSXX-3F-01,4,1.0,11:30
MH-ZYXY-5F-06,5,1.0,11:30
MH-YX3-3F-301,6,1.0,11:30
MH-D4CY-1F-02,7,1.0,11:30
MH-ZYXY-5F-01,8,1.0,11:30
MH-HLGC-3,9,1.0,11:30
MH-BYGTSG-3F-05,10,1.0,11:30
MH-D6CY-1F-02,1,106.6,11:31
MH-BYGTSG-2F-02,2,59.4,11:31
MH-MLL-2F-A211,3,35.0,11:31
MH-HJL-4F-410,4,29.6,11:31
MH-D6CY-1F-01,5,21.2,11:31
MH-D4CY-1F-05,6,17.2,11:31
MH-YYG-1F-06,7,17.0,11:31
MH-FC2-2F-211,8,15.0,11:31
MH-D1CY-1F-12,9,15.0,11:31
MH-NS3-2F-223,10,15.0,11:31
MH-YX1-1F-102,1,7.6,11:32
MH-MHKFT-1F-01,2,3.4,11:32
MH-CLD-2F-AP233,3,1.8,11:32
MH-LZDTSG-3F-10,4,1.0,11:32
MH-WX-3F-311,5,1.0,11:32
MH-FC2-1F-103,6,1.0,11:32
MH-BYGSXX-3F-01,7,1.0,11:32
MH-ZYXY-5F-06,8,1.0,11:32
MH-YX3-3F-301,9,1.0,11:32
MH-D4CY-1F-02,10,1.0,11:32
MH-YX5-3F-313,1,68.8,11:33
MH-MHKFT-1F-01,2,65.8,11:33
MH-GCLXSYZX-9#-OUT,3,52.2,11:33
MH-HLGC-1F-02,4,32.8,11:33
MH-D4CY-1F-02,5,30.2,11:33
MH-MLL-4F-B408,6,29.0,11:33
MH-BYGTSG-2F-04,7,28.4,11:33
MH-D4CY-1F-04,8,27.6,11:33
MH-MLL-4F-B401,9,27.0,11:33
MH-D6CY-1F-03,10,26.4,11:33
MH-GCLXSYZX-9#-OUT,1,250.0,11:34
MH-YX2-1F-2-116,2,116.4,11:34
MH-CLD-4F-439,3,104.0,11:34
MH-D6CY-1F-03,4,94.8,11:34
MH-D4CY-1F-04,5,85.2,11:34
MH-D1CY-1F-09,6,73.2,11:34
MH-D6CY-2F-01,7,71.0,11:34
MH-D4CY-1F-02,8,63.2,11:34
MH-FC2-4F-402,9,62.2,11:34
MH-D4CY-1F-01,10,61.4,11:34
MH-LZDTSG-3F-10,1,1.0,11:35
MH-WX-3F-311,2,1.0,11:35
MH-FC2-1F-103,3,1.0,11:35
MH-BYGSXX-3F-01,4,1.0,11:35
MH-YX3-3F-301,5,1.0,11:35
MH-ZYXY-5F-01,6,1.0,11:35
MH-HLGC-3,7,1.0,11:35
MH-BYGTSG-3F-05,8,1.0,11:35
MH-CLA-1F-104,9,1.0,11:35
MH-YX4A-4D222,10,1.0,11:35
MH-BYGTSG-2F-04,1,89.0,11:36
MH-D1CY-2F-03,2,88.2,11:36
MH-BYGTSG-1F-07,3,54.6,11:36
MH-D4CY-1F-03,4,49.8,11:36
MH-D1CY-1F-11,5,44.4,11:36
MH-HLGC-1,6,43.8,11:36
MH-D4CY-2F-06,7,43.8,11:36
MH-D1CY-1F-15,8,41.0,11:36
MH-FC2-4F-402,9,37.4,11:36
MH-CLA-5F-502-1,10,35.0,11:36
MH-YYG-1F-01,1,132.6,11:37
MH-MLL-4F-B401,2,120.6,11:37
MH-D4CY-1F-06,3,119.4,11:37
MH-HX-A-5F-535,4,110.8,11:37
MH-D1CY-2F-02,5,98.6,11:37
MH-WX-1F-113,6,83.6,11:37
MH-MLL-5F-B510,7,80.8,11:37
MH-YX3-2F-213,8,78.8,11:37
MH-D4CY-2F-02,9,77.2,11:37
MH-X49-student-14#-OUT,10,71.0,11:37
MH-HLGC-1F-01,1,222.0,11:38
MH-ZYXY-5F-01,2,217.8,11:38
MH-XSY-2F-202,3,110.6,11:38
MH-HX-A-3F-302,4,108.4,11:38
MH-D4CY-2F-13,5,108.0,11:38
MH-D1CY-1F-10,6,107.6,11:38
MH-FC2-3F-313,7,94.0,11:38
MH-D1CY-2F-01,8,72.6,11:38
MH-D4CY-2F-10,9,70.8,11:38
MH-CLA-5F-505,10,63.0,11:38
MH-MLL-6F-A602,1,220.8,11:39
MH-HLGC-3,2,151.2,11:39
MH-GCLXSYZX-5F-01,3,143.0,11:39
MH-D1CY-2F-04,4,117.0,11:39
MH-CL-H-2F-211,5,110.6,11:39
MH-D6CY-1F-01,6,99.8,11:39
MH-D6CY-1F-02,7,98.8,11:39
MH-CLA-5F-502-2,8,93.0,11:39
MH-HLGC-2,9,89.6,11:39
MH-NS2-3F-309,10,70.2,11:39
MH-LZDTSG-3F-10,1,1.0,11:40
MH-WX-3F-311,2,1.0,11:40
MH-FC2-1F-103,3,1.0,11:40
MH-BYGSXX-3F-01,4,1.0,11:40
MH-YX3-3F-301,5,1.0,11:40
MH-ZYXY-5F-01,6,1.0,11:40
MH-BYGTSG-3F-05,7,1.0,11:40
MH-CLA-1F-104,8,1.0,11:40
MH-HLGC-2,9,1.0,11:40
MH-YX4A-4D222,10,1.0,11:40
MH-D6CY-1F-02,1,154.6,11:41
MH-BYGTSG-2F-03,2,114.0,11:41
MH-GCXLZX-B-4F-01,3,100.6,11:41
MH-D1CY-1F-12,4,92.8,11:41
MH-CLA-5F-502-2,5,90.0,11:41
MH-CLA-5F-502-1,6,55.8,11:41
MH-YXL-7-3F-01,7,37.6,11:41
MH-FC2-2F-211,8,34.8,11:41
MH-YYG-1F-04,9,33.4,11:41
MH-D1CY-1F-07,10,30.6,11:41
MH-YX-4A115-2,1,4.8,11:42
MH-D1CY-1F-07,2,1.0,11:42
MH-LZDTSG-3F-10,3,1.0,11:42
MH-WX-3F-311,4,1.0,11:42
MH-FC2-1F-103,5,1.0,11:42
MH-BYGSXX-3F-01,6,1.0,11:42
MH-YX3-3F-301,7,1.0,11:42
MH-ZYXY-5F-01,8,1.0,11:42
MH-BYGTSG-3F-05,9,1.0,11:42
MH-CLA-1F-104,10,1.0,11:42
MH-LZDTSG-2F-06,1,68.6,11:43
MH-HLGC-1F-02,2,68.2,11:43
MH-GCLXSYZX-9#-OUT,3,55.2,11:43
MH-GCLXSYZX-3F-05,4,50.0,11:43
MH-YXL-1-2F-04,5,44.4,11:43
MH-XSY-1F-114-1,6,38.6,11:43
MH-MLL-6F-B604,7,35.6,11:43
MH-BYGTSG-2F-05,8,35.0,11:43
MH-D4CY-1F-02,9,33.2,11:43
MH-D6CY-1F-03,10,32.8,11:43
MH-GCLXSYZX-9#-OUT,1,249.4,11:44
MH-LZDTSG-2F-06,2,163.8,11:44
MH-D6CY-1F-03,3,160.2,11:44
MH-D6CY-2F-01,4,159.8,11:44
MH-MLL-6F-B604,5,152.8,11:44
MH-HLGC-1F-02,6,149.6,11:44
MH-D4CY-1F-04,7,109.4,11:44
MH-GCLXSYZX-3F-05,8,100.4,11:44
MH-YX2-1F-2-116,9,100.4,11:44
MH-D4CY-1F-01,10,93.2,11:44
MH-XZY-1F-114,1,24.8,11:45
MH-D6CY-2F-03,2,17.4,11:45
MH-D4CY-1F-02,3,17.2,11:45
MH-HKY-1F-9,4,15.0,11:45
MH-FC2-4F-402,5,13.0,11:45
MH-BYGTSG-3F-01,6,11.0,11:45
MH-NS2-4F-409,7,8.6,11:45
MH-XXY-3F-312,8,6.8,11:45
MH-eastdoor-24#-OUT,9,6.8,11:45
MH-YXL-1-2F-04,10,5.0,11:45
MH-MLL-6F-A606,1,221.8,11:46
MH-LZDTSG-2F-05,2,141.4,11:46
MH-BYGTSG-4F-04,3,105.8,11:46
MH-D4CY-1F-03,4,96.4,11:46
MH-HLGC-1,5,74.2,11:46
MH-D1CY-2F-03,6,70.6,11:46
MH-YX3-2F-208,7,70.0,11:46
MH-D1CY-1F-13,8,62.2,11:46
MH-NS1-4F-415,9,62.2,11:46
MH-BYGTSG-1F-07,10,58.0,11:46
MH-HX-A-5F-535,1,281.8,11:47
MH-MLL-6F-A608,2,162.6,11:47
MH-D1CY-1F-16,3,153.6,11:47
MH-D4CY-1F-06,4,129.2,11:47
MH-D4CY-2F-09,5,112.6,11:47
MH-XXY-5F-507,6,111.6,11:47
MH-BYGSXX-3F-01,7,107.4,11:47
MH-D1CY-1F-03,8,106.0,11:47
MH-XTYG-2F-203-2,9,103.4,11:47
MH-D1CY-2F-02,10,101.6,11:47
MH-HLGC-1F-01,1,442.6,11:48
MH-ZYXY-5F-01,2,255.4,11:48
MH-CLA-5F-505,3,152.0,11:48
MH-D1CY-1F-10,4,142.2,11:48
MH-D1CY-2F-01,5,121.2,11:48
MH-D4CY-2F-13,6,107.6,11:48
MH-CLF-2F-201,7,100.8,11:48
MH-XXY-1F-102,8,93.0,11:48
MH-FC1-2F-204,9,89.8,11:48
MH-CL-E-2F-02,10,89.0,11:48
MH-HLGC-3,1,314.6,11:49
MH-HLGC-2,2,190.0,11:49
MH-YX7-3F-303,3,168.4,11:49
MH-CL-E-3F-01,4,156.6,11:49
MH-MLL-6F-A602,5,137.2,11:49
MH-D1CY-2F-04,6,119.4,11:49
MH-XXY-5F-511,7,100.6,11:49
MH-D6CY-1F-02,8,90.4,11:49
MH-D1CY-1F-12,9,87.8,11:49
MH-YX2-5F-2-509,10,79.0,11:49
MH-CLB-2F-210,1,35.6,11:50
MH-BYGTSG-3F-05,2,28.2,11:50
MH-D6CY-1F-01,3,28.0,11:50
MH-CLB-2F-202,4,26.8,11:50
MH-D1CY-1F-06,5,26.6,11:50
MH-D4CY-1F-05,6,23.6,11:50
MH-XSY-3F-301,7,13.0,11:50
MH-BYGTSG-4F-01,8,10.4,11:50
MH-D1CY-2F-03,9,7.8,11:50
MH-CLB-2F-209,10,7.2,11:50
MH-D6CY-1F-02,1,128.8,11:51
MH-D1CY-1F-12,2,81.4,11:51
MH-D6CY-1F-01,3,61.8,11:51
MH-CLA-4F-404,4,59.0,11:51
MH-CLA-5F-502-2,5,54.8,11:51
MH-D1CY-1F-07,6,48.4,11:51
MH-D4CY-1F-05,7,44.6,11:51
MH-D1CY-1F-02,8,42.4,11:51
MH-CLB-2F-210,9,41.0,11:51
MH-MLL-2F-A211,10,38.2,11:51
MH-YX7-5F-511,1,48.6,11:52
MH-BYGTSG-2F-04,2,30.6,11:52
MH-MLL-7F-B731,3,9.6,11:52
MH-D6CY-2F-01,4,8.8,11:52
MH-GCLXSYZX-9#-OUT,5,8.2,11:52
MH-HLGC-2,6,5.4,11:52
MH-XTYG-2F-203-2,7,5.4,11:52
MH-HLGC-3,8,4.2,11:52
MH-HLGC-1F-02,9,4.2,11:52
MH-D1CY-1F-11,10,4.2,11:52
MH-GCLXSYZX-9#-OUT,1,98.6,11:53
MH-HLGC-1,2,85.0,11:53
MH-YX6-1F-105,3,63.0,11:53
MH-MLL-4F-B408,4,57.8,11:53
MH-MHKFT-1F-01,5,54.6,11:53
MH-MLL-6F-A603,6,51.0,11:53
MH-CLD-5F-533,7,41.8,11:53
MH-D4CY-1F-01,8,41.2,11:53
MH-D1CY-1F-11,9,37.8,11:53
MH-HLGC-1F-02,10,36.4,11:53
MH-GCLXSYZX-9#-OUT,1,318.0,11:54
MH-HLGC-1F-02,2,189.6,11:54
MH-CLE-2F-203,3,176.6,11:54
MH-D6CY-1F-03,4,169.2,11:54
MH-WX-4F-415,5,162.6,11:54
MH-GCLXSYZX-3F-05,6,139.2,11:54
MH-WX-2F-201,7,123.4,11:54
MH-MHKFT-1F-01,8,115.2,11:54
MH-BYGTSG-2F-04,9,110.2,11:54
MH-D1CY-1F-05,10,108.6,11:54
MH-HJL-4F-407,1,47.0,11:55
MH-WLL-Z-2F-04,2,46.2,11:55
MH-D4CY-1F-02,3,45.6,11:55
MH-FC2-4F-402,4,31.0,11:55
MH-MLL-7F-A710,5,25.4,11:55
MH-D1CY-1F-01,6,24.2,11:55
MH-eastdoor-24#-OUT,7,16.8,11:55
MH-CLD-3F-312,8,16.0,11:55
MH-CLB-2F-208,9,15.6,11:55
MH-XTYG-CYL-2F-05,10,14.4,11:55
MH-MLL-6F-A606,1,332.8,11:56
MH-WX-3F-309,2,158.4,11:56
MH-D1CY-2F-03,3,152.0,11:56
MH-BYGTSG-2F-05,4,135.2,11:56
MH-MLL-8F-A804,5,123.2,11:56
MH-YX7-2F-214,6,116.6,11:56
MH-D1CY-1F-13,7,107.8,11:56
MH-BYGTSG-2F-04,8,107.6,11:56
MH-MLL-7F-A704,9,106.6,11:56
MH-MLL-7F-A702,10,98.2,11:56
MH-BYGSXX-3F-01,1,253.4,11:57
MH-HX-A-5F-535,2,201.8,11:57
MH-D1CY-1F-16,3,184.0,11:57
MH-D4CY-1F-06,4,162.0,11:57
MH-LZDTSG-2F-01,5,144.0,11:57
MH-WX-5F-505-2,6,132.0,11:57
MH-XTYG-CYL-54#-OUT,7,124.4,11:57
MH-LXZL-2F-235,8,108.0,11:57
MH-D6CY-2F-02,9,107.2,11:57
MH-D1CY-2F-02,10,98.6,11:57
MH-ZYXY-5F-01,1,296.6,11:58
MH-HLGC-1F-01,2,222.0,11:58
MH-HX-A-1F-129,3,161.4,11:58
MH-D1CY-2F-01,4,125.6,11:58
MH-D1CY-1F-10,5,106.8,11:58
MH-YX2-1F-2-112,6,102.6,11:58
MH-D1CY-1F-14,7,88.6,11:58
MH-YX1-2F-XSBG,8,80.4,11:58
MH-XSY-3F-317,9,79.6,11:58
MH-WDL-S-1F-132,10,78.4,11:58
MH-HLGC-3,1,202.2,11:59
MH-D1CY-2F-04,2,124.6,11:59
MH-HJL-3F-309,3,106.8,11:59
MH-HLGC-2,4,105.6,11:59
MH-GCLXSYZX-5F-01,5,101.8,11:59
MH-ZYXY-5F-06,6,87.8,11:59
MH-D1CY-1F-04,7,87.4,11:59
MH-D6CY-1F-02,8,74.0,11:59
MH-MLL-4F-B404,9,69.0,11:59
MH-BYGTSG-3F-04,10,68.8,11:59
MH-D4CY-1F-05,1,37.0,12:00
MH-BYGTSG-1F-03,2,32.8,12:00
MH-XTYG-CYL-1F-03,3,21.2,12:00
MH-D6CY-1F-01,4,21.2,12:00
MH-NS3-3F-0-302,5,19.2,12:00
MH-MHKFT-1F-01,6,15.2,12:00
MH-D1CY-1F-06,7,13.4,12:00
MH-FC2-1F-103,8,13.0,12:00
MH-JGDLZ-2F-203,9,13.0,12:00
MH-HKY-4F-431,10,10.8,12:00
MH-FC2-2F-211,1,134.4,12:01
MH-D6CY-1F-02,2,72.0,12:01
MH-D1CY-1F-12,3,59.2,12:01
MH-NS1-3F-307,4,58.0,12:01
MH-D4CY-1F-05,5,40.6,12:01
MH-D1CY-1F-07,6,40.2,12:01
MH-WX-2F-201,7,37.6,12:01
MH-CLC-3F-302,8,32.0,12:01
MH-CLB-2F-202,9,30.4,12:01
MH-D6CY-1F-01,10,29.8,12:01
MH-LZDTSG-2F-02,1,29.6,12:02
MH-LXZL-1F-115,2,18.4,12:02
MH-HX-A-1F-101,3,11.6,12:02
MH-HX-A-3F-302,4,9.8,12:02
MH-HLGC-3,5,6.4,12:02
MH-HLGC-1,6,5.6,12:02
MH-GCLXSYZX-9#-OUT,7,5.4,12:02
MH-BYGTSG-1F-07,8,5.0,12:02
MH-D6CY-1F-01,9,5.0,12:02
MH-HLGC-1F-01,10,4.6,12:02
MH-GCLXSYZX-9#-OUT,1,65.2,12:03
MH-MLL-1F-A111,2,65.0,12:03
MH-MLL-2F-B219,3,63.0,12:03
MH-D6CY-2F-01,4,54.2,12:03
MH-WX-5F-514,5,53.8,12:03
MH-CLD-4F-439,6,48.6,12:03
MH-D6CY-1F-03,7,44.4,12:03
MH-MHKFT-1F-01,8,39.0,12:03
MH-WX-4F-415,9,38.0,12:03
MH-MLL-6F-B608,10,33.8,12:03
MH-BYGTSG-2F-04,1,243.4,12:04
MH-GCLXSYZX-9#-OUT,2,198.8,12:04
MH-HLGC-1F-02,3,136.2,12:04
MH-LZDTSG-2F-06,4,126.2,12:04
MH-HLGC-1,5,114.2,12:04
MH-CLF-2F-203,6,100.8,12:04
MH-XZY-1F-113,7,96.8,12:04
MH-D4CY-1F-04,8,90.8,12:04
MH-YX2-5F-2-501,9,86.4,12:04
MH-WX-2F-201,10,85.8,12:04
MH-XZY-2F-213,1,51.2,12:05
MH-FC2-4F-402,2,29.2,12:05
MH-D4CY-1F-02,3,26.0,12:05
MH-LZDTSG-3F-03,4,25.2,12:05
MH-HJL-3F-309,5,24.2,12:05
MH-NS3-3F-0-302,6,21.8,12:05
MH-GM-2F-203,7,20.0,12:05
MH-MLL-7F-A709,8,17.8,12:05
MH-LXZL-2F-235,9,17.8,12:05
MH-CLC-3F-302,10,16.2,12:05
MH-HJL-4F-417,1,219.0,12:06
MH-MLL-7F-A702,2,113.0,12:06
MH-BYGTSG-1F-07,3,96.2,12:06
MH-HLGC-1,4,88.8,12:06
MH-D1CY-1F-13,5,82.0,12:06
MH-BYGTSG-2F-04,6,79.8,12:06
MH-CL-H-2F-209,7,77.4,12:06
MH-BYGTSG-2F-05,8,77.4,12:06
MH-D4CY-1F-03,9,75.8,12:06
MH-WX-3F-309,10,72.2,12:06
MH-BYGSXX-3F-01,1,243.2,12:07
MH-WX-3F-311,2,182.6,12:07
MH-WX-4F-417-1,3,162.4,12:07
MH-D4CY-1F-06,4,133.2,12:07
MH-YX-4A323B,5,131.2,12:07
MH-CLB-3F-304,6,117.8,12:07
MH-D1CY-1F-16,7,114.6,12:07
MH-XTYG-CYL-54#-OUT,8,112.4,12:07
MH-X49-student-14#-OUT,9,99.0,12:07
MH-XTYG-2F-203-2,10,93.8,12:07
MH-ZYXY-5F-01,1,434.8,12:08
MH-HLGC-1F-01,2,267.4,12:08
MH-YX1-2F-XSBG,3,110.2,12:08
MH-FC2-4F-403,4,95.0,12:08
MH-D1CY-1F-14,5,75.8,12:08
MH-YX3-5F-500,6,73.4,12:08
MH-D4CY-2F-13,7,71.0,12:08
MH-BYGTSG-3F-01,8,67.4,12:08
MH-D4CY-2F-10,9,67.0,12:08
MH-D1CY-2F-01,10,67.0,12:08
MH-HLGC-3,1,170.8,12:09
MH-FC2-2F-211,2,97.0,12:09
MH-D6CY-1F-02,3,76.8,12:09
MH-D1CY-2F-04,4,76.0,12:09
MH-BYGTSG-2F-02,5,74.4,12:09
MH-MLL-5F-A506-1,6,74.4,12:09
MH-MLL-7F-A708,7,74.2,12:09
MH-HJL-5F-506,8,72.0,12:09
MH-CLB-2F-204,9,69.6,12:09
MH-YX2-5F-2-509,10,53.0,12:09
MH-CL-D-5F-01,1,44.6,12:10
MH-BYGTSG-1F-01,2,36.2,12:10
MH-WX-2F-201,3,36.0,12:10
MH-XSY-3F-301,4,32.6,12:10
MH-STHJS-2F-211,5,31.2,12:10
MH-GCLXSYZX-2F-01,6,28.0,12:10
MH-D4CY-1F-05,7,27.8,12:10
MH-CLB-4F-411,8,26.4,12:10
MH-CL-E-3F-01,9,26.0,12:10
MH-MLL-6F-A602,10,22.6,12:10
MH-CLC-3F-302,1,86.8,12:11
MH-FC1-2F-218,2,73.2,12:11
MH-BYGTSG-2F-02,3,67.0,12:11
MH-D6CY-1F-02,4,64.2,12:11
MH-CLD-4F-403,5,61.4,12:11
MH-GM-3F-303-1,6,47.6,12:11
MH-YXL-6-1F-01,7,45.8,12:11
MH-FC2-2F-211,8,40.8,12:11
MH-D1CY-1F-12,9,40.2,12:11
MH-NS3-2F-223,10,38.2,12:11
MH-ZYXY-5F-01,1,64.2,12:12
MH-BYGTSG-4F-04,2,54.0,12:12
MH-HLGC-1F-01,3,25.2,12:12
MH-YX7-5F-510,4,22.4,12:12
MH-BYGTSG-3F-01,5,20.0,12:12
MH-YX-4A221,6,18.6,12:12
MH-XXY-1F-115,7,15.8,12:12
MH-MLXY-S-6F-02,8,15.0,12:12
MH-FC2-1F-103,9,14.8,12:12
MH-HX-A-4F-424,10,14.6,12:12
MH-MLL-6F-B606-2,1,75.0,12:13
MH-XZY-1F-113,2,64.6,12:13
MH-MHKFT-1F-01,3,59.8,12:13
MH-NS1-5F-0-507-1,4,49.6,12:13
MH-XXY-1F-111,5,48.6,12:13
MH-CLD-4F-439,6,42.4,12:13
MH-FC1-4F-418,7,41.0,12:13
MH-XXY-1F-115,8,40.6,12:13
MH-WLSYL-1F-02,9,40.2,12:13
MH-BYGTSG-1F-01,10,39.4,12:13
MH-MHKFT-1F-01,1,179.0,12:14
MH-GCLXSYZX-9#-OUT,2,169.0,12:14
MH-CLD-4F-439,3,117.4,12:14
MH-CL-H-2F-209,4,112.6,12:14
MH-MLL-6F-B608,5,112.6,12:14
MH-LZDTSG-2F-06,6,109.6,12:14
MH-HLGC-1F-02,7,96.0,12:14
MH-D6CY-1F-03,8,89.4,12:14
MH-D4CY-1F-01,9,87.0,12:14
MH-D4CY-1F-04,10,82.6,12:14
MH-LZDTSG-3F-09,1,26.2,12:15
MH-FC2-4F-402,2,20.0,12:15
MH-D4CY-1F-02,3,19.6,12:15
MH-MLL-6F-A603,4,16.8,12:15
MH-BYGTSG-1F-01,5,14.2,12:15
MH-HJKXL-2F-08,6,7.4,12:15
MH-FC2-3F-314,7,6.6,12:15
MH-YXL-7-3F-03,8,6.4,12:15
MH-GCLXSYZX-4F-01,9,6.4,12:15
MH-ZYXY-5F-05,10,5.2,12:15
MH-HJL-3F-308,1,155.0,12:16
MH-BYGTSG-3F-05,2,128.0,12:16
MH-BYGTSG-2F-05,3,112.6,12:16
MH-D4CY-2F-06,4,74.6,12:16
MH-CLB-2F-206,5,65.2,12:16
MH-D1CY-1F-13,6,58.8,12:16
MH-YX7-5F-510,7,57.0,12:16
MH-XSY-1F-102,8,51.8,12:16
MH-NS2-4F-407,9,49.0,12:16
MH-D4CY-1F-03,10,45.6,12:16
MH-BYGSXX-3F-01,1,196.2,12:17
MH-MLL-4F-B401,2,178.2,12:17
MH-XXY-5F-507,3,151.4,12:17
MH-MLL-3F-A303,4,137.8,12:17
MH-NS3-1F-109,5,110.2,12:17
MH-STHJS-2F-205,6,99.8,12:17
MH-CLF-2F-211-2,7,96.4,12:17
MH-D1CY-1F-16,8,95.8,12:17
MH-D4CY-1F-06,9,95.8,12:17
MH-CL-H-3F-313,10,94.8,12:17
MH-GCLXSYZX-3F-03,1,232.2,12:18
MH-YX3-5F-500,2,230.4,12:18
MH-HLGC-1F-01,3,158.6,12:18
MH-YX1-2F-XSBG,4,155.0,12:18
MH-ZYXY-5F-01,5,139.8,12:18
MH-XSY-3F-317,6,90.0,12:18
MH-HX-A-3F-302,7,84.6,12:18
MH-SDL-2F-N201,8,82.6,12:18
MH-GCLXSYZX-2F-01,9,76.6,12:18
MH-YX3-3F-301,10,58.6,12:18
MH-HJL-3F-309,1,274.0,12:19
MH-YXL-6-1F-01,2,168.2,12:19
MH-MLL-5F-A506-2,3,139.8,12:19
MH-HLGC-3,4,132.4,12:19
MH-CL-E-3F-01,5,128.0,12:19
MH-MLL-5F-A504-1,6,110.6,12:19
MH-CLE-2F-205,7,104.4,12:19
MH-BYGTSG-2F-02,8,91.8,12:19
MH-FXCSZX-3-1F-03,9,91.4,12:19
MH-YX7-3F-303,10,81.4,12:19
MH-YX2-4F-2-413,1,80.8,12:20
MH-WX-3F-336,2,40.8,12:20
MH-JGDLZ-2F-203,3,38.6,12:20
MH-CLD-5F-517,4,19.6,12:20
MH-CLB-4F-411,5,19.4,12:20
MH-D4CY-1F-05,6,14.2,12:20
MH-WLL-Z-9F-02,7,13.8,12:20
MH-HX-A-5F-535,8,12.0,12:20
MH-XTYG-CYL-1F-03,9,11.0,12:20
MH-YXL-7-3F-01,10,10.8,12:20
MH-HX-A-3F-302,1,132.8,12:21
MH-YX2-4F-2-413,2,106.2,12:21
MH-D6CY-1F-02,3,87.4,12:21
MH-HX-A-4F-430,4,78.4,12:21
MH-CLC-3F-302,5,76.4,12:21
MH-CLA-4F-404,6,63.6,12:21
MH-BYGTSG-2F-02,7,57.2,12:21
MH-YX1-2F-XSBG,8,56.4,12:21
MH-YXL-6-1F-01,9,52.6,12:21
MH-MLL-5F-A506-1,10,44.2,12:21
MH-HX-A-4F-430,1,13.0,12:22
MH-LZDTSG-2F-05,2,12.2,12:22
MH-GCXLZX-B-3F-03,3,11.8,12:22
MH-WX-1F-126,4,10.2,12:22
MH-HLGC-1F-01,5,8.2,12:22
MH-D4CY-1F-02,6,8.2,12:22
MH-D6CY-1F-02,7,7.6,12:22
MH-MHKFT-1F-01,8,7.4,12:22
MH-D4CY-2F-01,9,6.6,12:22
MH-BYGTSG-2F-04,10,5.6,12:22
XH-XSY-3F-AP300-1,1,81.6,12:23
